paper_id,topic_id,topic_prob
RkdTtznSAL,0,0.595799596393812
C3sKfe8e1n,0,0.9639437904214904
8q2kReYRDn,-1,0.0
5aeD5UbiLv,1,0.5262016344186674
JnNJq81qDl,23,1.0
ayR2JfRYRS,-1,0.0
0XKZFK4hQt,-1,0.0
PhoyfQG9Vb,3,0.0667863108943671
BDKkFwskot,0,0.7367906460529923
Due3iZPa6u,-1,0.0
kuoD6G0Suq,0,1.0
VrYCLQ5inI,-1,0.0
REIo9ZLSYo,2,0.9029263905527884
PqAGmIg0az,0,0.6599854537173897
7lLnWh0otf,0,0.9888452107311932
AqHlcF0zK6,-1,0.0
Ggtc3xXff2,0,1.0
A0T3piHiis,-1,0.0
w1Y7RZC3QT,-1,0.0
qmvEe6nd2I,0,0.5523006722330673
TdmzrkdLG0,3,0.3755760417787219
cANLnJb1FX,0,1.0
wy2FwyNYro,-1,0.0
GA3NBpzQ1x,-1,0.0
hTxnm6H93P,0,1.0
YYz4fumVed,2,1.0
ufKaXYJt1F,-1,0.0
ZW2BADJKGU,6,0.8704252483541537
63ljkCGMhE,0,0.9328453323541148
tqoAQMk4AH,0,1.0
16kX08MCav,0,1.0
2yekKXLCLc,-1,0.0
stiJen3iNI,21,1.0
0wC6h6KGH8,0,0.4520645677139862
b2u1yrTwFK,-1,0.0
LNsGnfXS2V,7,0.5881440034699326
SLDYuNGwvU,0,1.0
apusEkBW3h,-1,0.0
5mpQO0YpTv,2,0.5784612187633157
nPYtkZu65y,0,0.786698267517301
tu3P6KSHGN,8,1.0
MiPIjE5onj,4,0.8779426977255476
zxfwVts5it,1,1.0
NKJzAFYYI4,1,1.0
xMcKyUGTt1,0,0.5277906031897446
C7LxkebvVW,0,0.7955671635740205
e5Evni5zZY,8,1.0
hzM0FYJXLN,0,0.70107442645313
Z6aBp0AJI1,-1,0.0
yTFJmGFsEy,-1,0.0
XTTbzC7O2T,0,1.0
hdwccZL6L3,4,0.5313028226470492
w15atmg0uX,-1,0.0
NR5QjnbWGD,0,1.0
xrAqVVk2qe,0,0.5808933972521866
TE63KPCXWt,0,0.4790324895137113
02qdHz1LU0,17,1.0
FrXHdcTEzE,-1,0.0
yThwhNCaZN,1,1.0
FAiIRMvIwy,-1,0.0
cCefuzQrjK,-1,0.0
YMPYLesItf,-1,0.0
OYciB30Z4n,0,1.0
ZbQ5Zq3zA3,-1,0.0
ECTxVRFhUa,0,0.4882852431422662
h3lyFa5e1W,-1,0.0
Wic0OgYsgy,0,0.2452514825819458
CMmKcHFDKL,20,1.0
lUtNvMiW3C,-1,0.0
fqpbXJ2QtC,-1,0.0
KGt0F2yjBz,-1,0.0
7tXGIbrIA5,1,1.0
VNTj7PGlrz,0,0.8047530290679088
3dnG7LcKxT,1,1.0
3molquhFpv,0,1.0
YghiOusmvw,0,0.7069644411729066
epZTfZF7JC,18,0.5955639556494373
Y5xuVoVz7g,24,1.0
NLLLkiF3xa,11,0.5538433605335104
awRfy4xAO5,18,0.1996541643722595
HW55AwGEC8,-1,0.0
kJqTkj2HhF,-1,0.0
eOLdGbXT6t,-1,0.0
5fAtzK3hBd,-1,0.0
JcEqp4aPmb,0,0.8670605117564828
l8QMnn6wfb,-1,0.0
HqsE29wxnS,13,1.0
zEj1FSYCRn,0,0.9169729324203442
gpCleSGCkV,8,1.0
jc1wIiBtNk,0,0.6642091498074187
Fg9HufTI0K,0,0.5239605829089917
jut5q3UYRz,0,1.0
XOiZ9ydssl,13,0.6086654231163593
l2YPV99mnB,1,1.0
56CgYnf9Dr,0,1.0
1i4wNFgHDd,2,0.6986830432421568
ZwCVFBFUFb,12,0.3102883259725852
sORaSF9Uxo,0,0.7292318869375769
kuzye4EPLR,0,0.673160116275895
SeC5Zb8Orf,21,0.4869620992949398
hFyIIqmcqf,0,1.0
Q3qAsZAEZw,-1,0.0
DRIRD9ELMb,-1,0.0
M96edY67nS,9,0.3967331013713773
Hh8ebJYQs3,0,0.8225707847880805
5d83SyLm0Z,0,0.7019076099795142
8dTBydCMSr,0,1.0
M83RPhdsX4,-1,0.0
7k7cubl1iL,10,0.8371037900093439
W8xcKoJcrl,-1,0.0
0rVD66dXqT,-1,0.0
5X6PL4906S,11,0.6749173663170459
8x5OmcFtJV,-1,0.0
vEFPm6gw2s,-1,0.0
fzyBjGrpp3,0,0.9041188683214784
9JX8XrTVEz,0,0.2673813147671151
QJtanJS4T9,-1,0.0
cD4whTwm6G,0,0.8796543997255402
cd2MWwIIHu,14,1.0
PymOnHw4Ty,0,0.742781539517756
RX5tYZAaeF,0,0.7227658871195694
i4qAfV04rZ,0,0.5237477164612913
j1QkrVjNVF,0,1.0
cLbGkINOLP,-1,0.0
rldWzb0E7G,-1,0.0
2Dwp12HmYI,0,0.9741282554564908
Qku7g56aWf,0,0.4777284493540559
n1NFpViAhp,0,0.4560309587791058
hdJXzKZjY9,-1,0.0
40M1uJl2GX,-1,0.0
BCpDJWshVV,0,0.4702378160617868
ZBSkyMwdEB,-1,0.0
QhKnVxk96T,-1,0.0
bFXbLQzRoZ,-1,0.0
9PL1DIIB7e,9,0.9870129326472248
FFA8ftmnjF,-1,0.0
7VMg7Jb7AL,0,1.0
2sMk2ShRdP,0,0.6145016126835555
wHm5J9uanV,-1,0.0
Kq08RIeXxI,0,0.8136829680287023
mGjmPnzGQo,0,1.0
E6SFbnPiVP,-1,0.0
2lNCktd2c3,0,1.0
T6d5IYr8PJ,-1,0.0
TecJ926Vgn,4,0.3250258690367768
ToNRHqX6xq,8,0.7935523977817412
Xeb2EYBKkr,5,0.6811911710474617
tmtUA2X57D,1,1.0
to1VYVar9W,0,0.7861138195065374
2T2zMiqcY6,0,0.5505007606226314
yQoHUijSHx,-1,0.0
7HVADbW8fh,1,1.0
IOO3nJtvbY,6,0.745927019700253
2ncMTlR9nC,0,0.5709435212571287
ruzMpz4rBC,-1,0.0
Zvo2HBlviF,0,1.0
ORrCEtiiVX,2,1.0
dEJ3ztpdbc,-1,0.0
RlqYCpTu1P,0,0.9602626128772724
7wEvjzkNXg,0,0.5767106148117084
56C0n6zSpC,0,0.6334960115394548
Gvh6sU0uUt,0,1.0
prGyR9id7X,-1,0.0
CAB0EjD9EK,0,0.6682610734617568
2VdsYVXLDl,-1,0.0
L84DdFuvwV,-1,0.0
rQCl1sf62w,0,1.0
XPLf9H27aO,-1,0.0
NjxW4m6KdH,-1,0.0
59n2g6RqjT,-1,0.0
ok3iIeuQV4,15,1.0
OrmLtoFF60,0,0.8103971074433881
790HoTFKUE,0,1.0
lTEjpeTXIo,-1,0.0
U0WEtpp6kO,0,0.7836793755668394
rbIlWjTFKj,-1,0.0
fyeSq3m8CY,0,0.9589214327490164
hncKzAnyKQ,-1,0.0
WXAjAelIpJ,-1,0.0
TgCkj4uEPl,0,1.0
7EjdHkOwc4,-1,0.0
E6gwPtWjb1,-1,0.0
auiURbhoYx,14,1.0
ibLGUkBWlz,-1,0.0
49ueGcxA8W,0,1.0
a8mYhA3Fz8,-1,0.0
w2xl15ZbD3,0,0.8888260512232348
IIjiNTR1cV,17,0.7423630621362288
c6O18DyBBx,0,1.0
4P6Mployhf,-1,0.0
bsjJ7c1mEV,-1,0.0
nq4hnk2NNV,0,0.2912312194193918
DG0F1cdjN7,0,1.0
yPXOfBoQL7,0,0.9950041034201068
wYBP37ujg3,-1,0.0
hzMkfIrdDT,-1,0.0
Y38oEwTLTQ,0,1.0
9QPlVgpiQ2,8,1.0
LNWyf2RR1V,-1,0.0
gQ8kIhu8JA,0,1.0
0U7D9AFiZ0,2,0.5059343129147937
BneVLr7iis,0,0.6847341956980414
FGliQVcrDZ,0,0.4461872567710329
TLxJAqucpL,0,0.8330934364280794
9eVXIN9Vij,0,0.4899886637357056
iXjVis9Cwn,0,0.562356158654953
IkvQqD7hk3,0,0.8084853210489906
i7LuLGc2mu,-1,0.0
ZfAwtFBR9K,0,0.9895266792601816
V5efEA8nIr,15,0.7554350413758789
VzSjSUE0BZ,-1,0.0
soYT1bfsPj,0,1.0
PInrbKWnbV,0,0.6598061109769723
I1hgynwxGZ,3,0.6189664015799935
0EcomthIKh,-1,0.0
ly5DnRIgCZ,0,0.7802178094717775
ycPVp0577R,-1,0.0
cGkfMGQdCy,-1,0.0
uyJcF4cwMc,0,1.0
ZacSviw4em,5,0.6600794554535725
JWmfbzw8ur,1,1.0
mhARf5VzCn,0,1.0
C7Ed8V44JY,0,0.4777284493540559
KlZUwDP0pR,16,1.0
klOr9y9nMU,-1,0.0
SR6ivhZCQK,4,0.1910943905252881
4lR9OhAisI,0,0.6547846401685782
jcvX8XFNqX,-1,0.0
6geRIdlFWJ,-1,0.0
9xXjWwAoUF,6,1.0
M6gpmbPFty,-1,0.0
4X2UwlYsXt,-1,0.0
D6PwC6Xogv,-1,0.0
QzE4SDwcCr,0,0.6580701471682563
8t89BYV781,0,0.8156396458337467
B2iPEX5A9c,0,1.0
o4lJrA0s3I,1,1.0
Hkvyosg7Yx,-1,0.0
kYYyEZ1LIX,13,1.0
nMUpDatZBh,-1,0.0
YB9VGCClv9,0,0.6524400021774683
PA47sKU8CU,-1,0.0
ZsySJqavh3,1,1.0
ZZMkEooail,11,0.8636008721681839
7cirmREfbc,0,1.0
sYVKHgZz2h,-1,0.0
JRkFZl0TJ2,0,1.0
ltPRj2nthL,0,0.7719899718417659
FWflRgqt8X,-1,0.0
vqaWAmuzRt,0,0.9267680387103476
UFAKqq77e3,-1,0.0
9r3OQhPiqT,7,0.8819650702135908
KrglRiOKYT,0,0.2826236153680197
yXitkQJmpj,-1,0.0
MyxVp2kogT,-1,0.0
VsZzTSyk5p,0,1.0
B1nCWzpnE4,-1,0.0
WRwr2YZ4zt,0,0.5597247343736524
w7Fe5rHLvJ,-1,0.0
weU95NZePs,23,0.1989364509186182
dsjxCoa0CO,-1,0.0
lOXirB5NeJ,-1,0.0
wTBhWbCRpN,-1,0.0
tdMWo3jB21,1,1.0
tD7MLq0dbZ,-1,0.0
tPI9Sw04sZ,0,1.0
2Yk4GnB3DY,0,1.0
3FsM6wWQL4,0,1.0
7bP1wHsJgR,0,1.0
C9653lXaFO,1,1.0
4kT9Jn7LSB,0,0.8796543997255402
shMjc5zvqL,-1,0.0
0IyP6PnlfG,3,0.783144048326108
pXXKKBx8G0,-1,0.0
1esFEjMUBS,-1,0.0
zOFxp98km2,0,0.4271469294214655
2jwAjomEDB,27,1.0
EY096v0Jmg,0,0.5612738771035084
DbzREoPwmM,-1,0.0
gzYuvZg28E,-1,0.0
aNpj43Uh35,0,1.0
WDdBhcwzGe,-1,0.0
Ex72DkOeNS,0,0.6514857008038756
YStO2i0oyK,16,0.1801052529284424
q5QaTQcUbS,-1,0.0
jSeWBdH0Xx,12,0.5914673179424076
fKerD2AQai,9,1.0
3p4272zl7q,10,0.5216284068850647
W3JnXa9mW2,-1,0.0
PQcSYOBZii,0,0.9146111474249704
lkmlNHuzY4,-1,0.0
um9kHMof0c,-1,0.0
Idmk7O4sWA,-1,0.0
v4e5Fb3mQL,0,0.3006545339558295
u0rNHqMpFD,-1,0.0
xoNrbfbekM,0,0.9662941028165012
lkw2WJLdbh,1,1.0
fDjDVE4qdj,0,1.0
F7y7JMaTvj,-1,0.0
idqBQnot0t,0,0.3828042607836148
jbLLxhnoty,-1,0.0
VNbvk5pMS7,6,1.0
8I5ENDN5ux,1,1.0
cT54nK58lH,-1,0.0
6BHDre6WQW,0,0.783234188665201
A1u6BFAEGx,0,0.877422853958939
JebheQvpIb,-1,0.0
IJLqUjtrls,0,0.7539854961099116
EATkC9iHE3,-1,0.0
IjMZfMVyLF,5,0.3694053772862999
lscdYmLJ5v,-1,0.0
X8x70g0SSw,16,0.2725613345961672
IKxKs3rF9V,-1,0.0
wIM0y07NGX,-1,0.0
4Q1vA6P9J9,-1,0.0
KI8qan2EA7,-1,0.0
GSE3oaiDL2,5,0.5840326087553738
LuGevcG5IB,0,0.4271469294214655
TEAASoJWsb,14,0.6428740101095854
MrUsZfQ9pC,0,0.7311981227783274
EeIb2ba8F4,3,0.69941580761416
k1fbdnwjCH,-1,0.0
huZzy5w2Js,0,0.7911554153066214
6LOgOsIcXe,0,1.0
sbPlIVIZN9,-1,0.0
9eIntNc69t,-1,0.0
iLYV4iIC0c,21,1.0
BAYTbpUSrF,0,0.4271469294214655
oeZZusZheP,0,1.0
hDDe38BNsT,-1,0.0
Owu54YW8HR,-1,0.0
5NkfjxMpWe,0,0.7265296148954907
2t5IfPAzbX,0,0.7243352066645766
gBgvuTd9Hx,8,0.7004820623693485
XPyAukgsFf,-1,0.0
nik6BjmLm2,0,0.9037412126904312
3xwsD68F2K,-1,0.0
9Lb78wXdFO,-1,0.0
vCTnwpAcma,0,1.0
yPnEvPq3kV,3,1.0
F2ILoE1eDj,0,1.0
akhhwQh6UV,20,1.0
xgvSwwlLah,0,1.0
3Sxby0hH1q,-1,0.0
W8TB5rmbk1,4,0.87637136512609
oIBwHvF930,-1,0.0
r4dzaP61QH,0,1.0
fsTj0BNxyH,0,0.9685194794290596
qspsIrurcR,0,0.6380696558295068
atY7t0Krp6,0,0.9517859636477588
8FN25PlktS,0,1.0
zefDc9oi5T,0,0.8888260512232348
3SUkvb8PRo,0,0.5061215817368838
7VN0iICXZj,0,1.0
eCElREEUsr,0,1.0
QclFsekj9B,-1,0.0
cJRggDnFg2,0,0.9741282554564908
Jd8UcXJDCz,22,1.0
roKj4IwaVT,-1,0.0
zJzu9evD5K,0,1.0
P9gY05BDkW,-1,0.0
V8FnYzDX35,21,0.6307403053309515
49EjZytlus,10,0.7716254724572748
9AMNN3U7Ug,-1,0.0
kWGJa9ZO3M,17,1.0
VwjHVS4zZN,0,0.8074112614939007
yHJRI6rzaA,-1,0.0
d6RH6W6cul,-1,0.0
5g9qls1V7Q,0,1.0
y8VWYf5cVI,0,1.0
J4w4RtwLyB,1,1.0
jmnt0F21K7,-1,0.0
IiPSP4OUYx,-1,0.0
TDFSKAspoQ,-1,0.0
P5yoTfwyyD,-1,0.0
z9oeQrcNh9,-1,0.0
kZstGANG8D,0,0.8517005948609286
z67on2D0j1,-1,0.0
o03aOm4Vci,-1,0.0
VRhVS59yhP,-1,0.0
Wxh5Xz7NpJ,-1,0.0
ByQdHPGKgU,0,0.7395835015495412
24tuzE5KZc,1,1.0
tkV3n52mQO,0,0.7386629536828695
bYVxDz3JAt,10,0.524882516100748
Rc489jcc30,-1,0.0
oB5GHrsfI4,-1,0.0
JFygzwx8SJ,27,1.0
oN5YVZ9JeF,-1,0.0
5Iw1nDtYmT,-1,0.0
mDjEKAwJOF,9,1.0
5JasBI1p8p,-1,0.0
oeMK0Js4lq,1,1.0
3CYXSMFv55,0,0.6409634638468877
tBhEHymG1m,12,1.0
1ULQvdbZ3X,26,1.0
4xvE6Iy77Y,-1,0.0
1b7whO4SfY,0,1.0
9twwDW60Bw,0,1.0
ycMpNwzUAA,8,1.0
BBZEcVu1nA,0,0.5002787222632245
SWsDJbIloF,11,0.7570639978079086
A4t17y2lXa,1,0.196572568723664
pdlepT2alu,0,1.0
9AHkbALT2t,-1,0.0
y1z7SAS8q8,0,1.0
Kdqzbx8YGU,0,0.575834870647854
rRHuBZdDfY,-1,0.0
3l7Invcjmn,0,0.5954868752196195
YLlpF71IZJ,18,0.930296080553052
91l4ZTMpO4,8,1.0
UFqqqJZwM7,-1,0.0
hPfICQIDOm,0,1.0
HhCl2BIHfk,0,0.803936812673841
PtGMadeONU,0,0.9496092247450546
VzWjHxE8PF,-1,0.0
rHBuLD2slP,0,1.0
EqlmpJYapx,-1,0.0
CKOyN2HShu,0,0.6277304722746773
R6m6bNnmWm,-1,0.0
YjZYMHvlRs,-1,0.0
RW3cHh3HgY,0,0.978586262692808
OFSAgrid1R,13,0.1443487779707457
rJiu7nvLxA,0,0.5546269939337973
wN7aPpCfSx,-1,0.0
BxoEDR2yQM,-1,0.0
aLGgz4SOyu,0,0.8501406781351809
uNqTxj5brQ,-1,0.0
pVaqdFlUAO,0,0.9192967966754492
2rupjsmVpp,0,0.2226101840138019
1Sb0363f2y,-1,0.0
K9PcELos78,-1,0.0
D5TSSVkTBA,-1,0.0
QjnKsujXVG,0,1.0
PTLIM88XYR,0,1.0
di43GKTaPz,5,0.6490498486694729
4e7jkPPzD4,18,1.0
UKFg5yeZeX,-1,0.0
LHsQSC89Pt,0,0.3342959618821539
cjjPn1EIwq,-1,0.0
Phi6C3kFy1,0,0.3844335084285128
NatwrOmOvM,0,1.0
e4IlBqhbTO,-1,0.0
vhPy3NMsO5,17,1.0
thJ6aFoKrh,0,0.9370392800388334
73EcEGo6LQ,-1,0.0
eSIRst0WVy,-1,0.0
wOSZVnYH5w,-1,0.0
ZdQhQOXVku,16,0.2521994108515527
jPduiyxyfw,5,0.7310343428177347
It69GYOep0,4,0.4391672627859236
pcG6NRJKu7,8,1.0
2Z0OFReqkT,5,0.4206934833272733
ZvUZvT8tgg,0,1.0
2jzGEudVdS,-1,0.0
Vejx32FeWt,-1,0.0
gzQYPO0d7b,-1,0.0
pQ0D0vdjJv,0,1.0
ffBF6hYuQv,0,1.0
MqGZIJxZ1z,0,1.0
CYh2VrTM8N,-1,0.0
7Nxq4RQApu,3,0.7681625407772965
ULblO61XZ0,0,0.5854391812891784
DGtHOkJAU2,-1,0.0
nR9S0Iet8O,9,1.0
W0DDiJeZo6,5,1.0
kWsptXXt2o,7,1.0
qDm3fpLYDW,0,0.7907295510589256
JrZY7ilKLs,-1,0.0
2ExVHRE6jd,1,1.0
sedMS4kPz2,7,0.797109520213604
zugMif2nm6,16,0.991439056567132
XBMjXb6f4w,8,0.9344149853100544
yPC9zmkQgG,2,0.919782589311361
wSDE3karoF,9,0.5778002500539033
QIv5aXEAcc,0,0.5504217647772327
bXPC81PuFP,0,0.6006840827140755
KWNabnuuct,0,0.8465620832721024
3Sk8CaQWdv,3,0.4038210038597392
59HMRbpQ25,1,1.0
qMWD6qYHdk,-1,0.0
IByOCSsDU5,0,0.877064724623216
yBWRrqPwyN,-1,0.0
fvho95EtPu,-1,0.0
z6d5MRMDNf,-1,0.0
MULUaaNZFx,0,0.6154267621157993
HUUQmnwUIx,-1,0.0
bh56ijtRb9,-1,0.0
qBPb7g1SEa,-1,0.0
rMqQdJJz5r,-1,0.0
4lH9MOuGfy,-1,0.0
9MLfWJZXTn,-1,0.0
458m5RSMgJ,-1,0.0
Eufm2Jmjod,2,0.7520942619239697
OF7OLxvY0t,-1,0.0
tIW29IpCwG,0,0.4951890990613317
rcX3qxO0z6,12,0.2740497742146596
jDKhljBQb8,0,0.1897282022323151
JxBA9OJExP,0,0.6917082428120545
GbRVlyVOqH,-1,0.0
2w7nx3U07Q,-1,0.0
UVDihUz0iT,-1,0.0
yDh9s1qPzB,0,0.3844335084285128
MtwsRjPZhf,0,0.1416656221851034
9iYKXx5ieE,21,1.0
9ednYuGHN1,12,1.0
k1nSnc6rhr,25,0.82171711149612
kYisDXzTk7,-1,0.0
gNwJTjxmBe,0,1.0
5GoxWETVvV,0,0.8052908040526565
M226WElHp5,0,0.6070049764699297
wxplnh8z01,-1,0.0
7WgYEIOLdv,-1,0.0
5bu1IOOvf0,19,0.5154804534563501
C2QMbkp7iq,0,0.5992932949974238
de07K7kreI,-1,0.0
JenfC3ovzU,10,0.5148446764774026
6hidr8PJ8F,-1,0.0
Bzlt5tPFT6,-1,0.0
dpvX74dPWl,-1,0.0
Xma2G1ak3H,2,1.0
QdfdwsboOE,-1,0.0
2exr4mlbx1,-1,0.0
QkX9obx6UR,-1,0.0
XF1OzY8mEI,0,1.0
4TUpqyDJbz,0,0.2402061387383451
theJ4Qiz55,-1,0.0
EJ34X5VWwu,-1,0.0
fEg31YjLct,6,0.4341921960332779
uwUkETPIJN,-1,0.0
CTsdZ3j6dR,-1,0.0
wlqoUpuQrv,12,1.0
sj5wiTCtu6,0,0.8246755194325492
uG9F00zKJF,0,0.5629069287108545
nqVLJTPoQC,-1,0.0
2FmTcj6WMB,-1,0.0
9XCyUFsm1H,-1,0.0
ZkGHzGIaMB,-1,0.0
8omLr8BtjL,0,0.7466525972703089
zwCb9cKHpd,17,0.9589297935254704
STLolzI6q1,0,0.6551252295560611
GkB1ZUNz83,0,0.6666657528419531
SgQAleMecy,-1,0.0
rZ2nSt1X58,-1,0.0
w97lDmoD0U,24,1.0
NXkUWAxSEH,-1,0.0
YRh4epoqIS,9,1.0
k2wzVFXZmC,0,0.6372260842232569
2g65iaYl69,0,0.913114989865876
68OW8tLSh2,-1,0.0
Rtd6GoJcoT,12,0.3289302323372878
2T6GWekWSm,-1,0.0
Lwn1rLB8t7,0,1.0
iBwW1DxQaa,0,1.0
uIIxKnFmeY,3,0.2583130727219261
jy4bBsr1Jc,0,0.928251292054931
6wbykApw7A,9,0.7918965704166346
yFasd68NyI,0,1.0
YDWRTYgR79,-1,0.0
U5w9l0yQdo,3,0.2521094083268955
ROfYsQ2KNV,1,1.0
mVNryhp1q0,0,0.4737197891336009
dsp8dUlZFq,1,1.0
K2Q4Jp4RbB,0,1.0
Ll5miDx8KB,-1,0.0
3kVM0m60Q5,0,0.5695891290157115
zL4ifL17bU,0,1.0
Wg9gAqjAHb,-1,0.0
baNBqpzvMT,-1,0.0
BGwZsFLJFU,1,1.0
mVRphqQKnb,18,0.2702502829319356
m51t6RKfGH,0,0.9871750210177052
lovTDtbsdZ,2,1.0
Hs3FrjwyVZ,0,1.0
EtqwyqJrJO,0,0.6117732677396395
hFaXVjRFHI,-1,0.0
9qCejdqPXa,-1,0.0
2w64oCNRFV,3,0.2360227906155391
nufqobhME7,3,0.3755760417787219
sT9nd1WQ76,0,0.4271469294214655
5ODlY0KYCx,0,0.6655394974709312
sH0ZwzDJZn,-1,0.0
ctJxU8v3bY,0,0.7367906460529923
3i53Z6g6j4,0,1.0
65llKR17s4,0,0.4529578422006181
kLAwT8G3Q1,1,1.0
aUAG1WS7J2,-1,0.0
os4QYDf3Ms,8,0.7004820623693485
9uqGAlhgBS,-1,0.0
zsUOQRUFOy,26,1.0
fPPfFMVTZo,0,0.9342283067148694
V5kzCSeaXF,19,1.0
7jg26Fd1ra,-1,0.0
VafdgT65jB,3,0.5761302924555507
yruGxKsZyH,-1,0.0
MfhFiU28hv,0,0.9136046322964412
4ULtNYHc5T,-1,0.0
ZyiBk1ZinG,-1,0.0
4exx1hUffq,-1,0.0
aqpHTPC63N,-1,0.0
iqBdAYwzmz,7,1.0
B9T5kKcKTy,-1,0.0
Ekw6gjs5Y5,12,0.4419627679172186
nFmq9z7Mdq,-1,0.0
prm9Y3jM0R,4,0.9740285515933976
oQbTbio99T,-1,0.0
Eyis2h3tba,-1,0.0
I822ZIRtms,2,1.0
YngHXbJM8g,0,1.0
OeXukLC6SK,14,1.0
L26J2etiCX,0,1.0
lrwntEIcYj,0,0.8364603618473704
zt3RKc6VBp,2,1.0
rOR5IZcwJx,6,1.0
rgajBQxbC7,-1,0.0
bmznY5wYXH,0,0.7574205680202125
pKQcmLHoGG,0,0.6271279335969339
Wlpf0Vg4yU,0,0.8704356557711933
OpAGOfAhT0,-1,0.0
T7KZbdzAXB,-1,0.0
jAlvha5M8v,12,0.2740497742146596
5iHDGJFf49,2,0.8264060091729573
R9xJSk5SQ2,-1,0.0
fS1ojmtVMf,0,1.0
QFjssnKdBI,0,0.723616934708031
oanhUGY6un,0,0.446774448114747
n4nmiIq3qj,-1,0.0
FYbe7r0mxu,0,0.8796543997255402
gZsmYwFHci,-1,0.0
KM2XzHq2Rm,-1,0.0
hsf4gi5iEN,-1,0.0
m7Aw57oI3U,-1,0.0
on6Hf0KP20,-1,0.0
2YAGKZVXQC,-1,0.0
3rRzYrpO70,-1,0.0
MJvwM5dBZM,-1,0.0
qj8y1MjzLk,20,0.8162193072014254
vritEZz28d,6,0.5443207548504309
o8r3gOFTQo,0,0.713847881464016
YvypxK4kut,0,0.5561272163572023
I9F53Qlwur,-1,0.0
ESB924uT5Y,-1,0.0
m5wrqqcWbN,-1,0.0
ZBlIh88GMA,-1,0.0
JZuDhckogK,0,0.4702378160617868
yiSoT2pHfk,-1,0.0
OQFfM96ZcD,0,0.9227091115549344
wKU3wPQYLW,8,0.7345032498803679
g9olLDlaqH,0,0.9700366046998616
ToEgGjClB9,-1,0.0
3FxMJEj6t9,0,0.7476065131002235
AHccBzULR7,0,1.0
M0U8wUow8c,-1,0.0
DTvviEnW2A,0,1.0
lG82mcrKJf,19,0.4169981821758049
vEFAR8KH1l,7,0.7896239414890165
9Sb7YIHK4e,0,1.0
2lgVQRB4dh,0,0.4825345101064556
NHz3BlszTR,0,0.978586262692808
NhE5IeWl30,-1,0.0
UogChes7e9,-1,0.0
IaOhbdu2Ov,6,0.9067783596626924
tT3EQdFHtX,-1,0.0
dFlqhts0jS,0,1.0
FvXI7DNQfz,1,1.0
nW6SMcfDq3,7,0.8481980109627535
FjNHmO39pp,2,1.0
jJweE513Am,-1,0.0
14irEkV01l,9,1.0
wiWNpjcYWH,-1,0.0
AHjspi4R22,-1,0.0
iFIjNXb0Y5,-1,0.0
9GzyCtlngK,-1,0.0
2xjcosH3yQ,5,1.0
OgLRVB78nM,0,0.7999154957544421
vMkJWaa02n,5,0.4306158289376652
9Hweh7Wx8R,0,1.0
ySFDPoiANu,0,1.0
A3vDXf4PUO,-1,0.0
9T6Pu6iWL6,16,1.0
g42mGfR6We,0,1.0
b4pEeU44AB,-1,0.0
Lz5BUjArK4,0,0.9037412126904312
EKJhU5ioSo,0,0.4213955477798083
yzv6kysYbw,-1,0.0
PrYDDxphym,0,0.2070994781570493
gyn4n8oC9B,-1,0.0
tBQEPRFT60,-1,0.0
AZLj6ObEDF,0,1.0
9jaQTx1O8T,13,0.3961100192181412
J0SbYYY0po,2,0.6524408142001014
X5Hk8aMs6w,-1,0.0
QzOBE4mi2N,-1,0.0
5WyqKH9nOS,0,1.0
Kvsa8ZXd0W,-1,0.0
1YzRtbaAzZ,-1,0.0
FUd016XD4d,0,0.6751479447981961
2uKVyGq5zK,9,0.875065654151791
7LKKHBAMzH,-1,0.0
EGK487IYAW,-1,0.0
FiM0M8gcct,-1,0.0
2xPoZhOO23,0,0.55238540602557
7RErGDbO6K,-1,0.0
XXCzRmQcJC,-1,0.0
NM8Apk61NA,-1,0.0
m3huAdsaGI,0,1.0
tQgFLIkvKH,22,1.0
n3armuTFit,0,1.0
dtYKDOBkc7,-1,0.0
CsXKGIqZtr,-1,0.0
h3gaIBwemp,5,0.6354816091949689
iWWPtwXfnO,-1,0.0
IT12Radlnq,-1,0.0
zY5J1vp7tZ,0,0.4566451903458035
t04casiy7F,1,1.0
BJ3z1hYuKx,-1,0.0
Xic1sPAmfC,0,0.2070994781570493
x7fCiuCCAu,0,0.783942838422126
QtnCPZMxYg,-1,0.0
Lf0W2gmNBg,-1,0.0
11fe8wKkmk,0,0.5808933972521866
XF4JM2MTSF,-1,0.0
V7m2oQ5OFW,0,0.4271469294214655
p324ryBKTc,0,0.2211124331235592
DV5z7VcaUA,0,0.6856083433311616
ZDbhQrgwoT,0,0.5844377513015128
SYcggdxX6W,-1,0.0
JZ1fVVS3uk,-1,0.0
xTWWKMxY1x,0,0.7916809147694682
qS3WgmGs9s,0,0.978586262692808
CkmLys7ipp,0,1.0
KwHsZJatB8,-1,0.0
LeJwcMLIlJ,-1,0.0
IF58Mgg63k,0,0.8519157629138344
EeIEvZlmVg,0,1.0
JHlBLb6Jpz,22,1.0
OzdAnGHEPx,-1,0.0
ybH0avRV4n,2,1.0
qQbvLU34F1,21,1.0
GBMzJLhsRj,-1,0.0
ZTfqehfcEJ,-1,0.0
jVwIfsJLvh,-1,0.0
kxuIIMBVTg,1,1.0
o6keqobP13,0,0.5739448053240799
fllsm01JWS,2,1.0
